"agegroup","sex","salt","Pe","se"
"55-59","2","6.6",0.0115107913669065,0.00400565161420541
"55-59","2","6.7",0.0143884892086331,0.0045044947594755
"55-59","2","6.8",0.018705035971223,0.00511231221839311
"55-59","2","6.9",0.0201438848920863,0.00532070665842484
"55-59","2","7",0.00575539568345324,0.00286658507971376
"55-59","2","7.1",0.018705035971223,0.00506659566865388
"55-59","2","7.2",0.0201438848920863,0.00532854977696033
"55-59","2","7.3",0.0143884892086331,0.00448458407943945
"55-59","2","7.4",0.00575539568345324,0.00286241964013434
"55-59","2","7.5",0.00287769784172662,0.00203015545540577
"55-59","2","7.6",0.00575539568345324,0.00286241964013434
"55-59","2","7.7",0.0115107913669065,0.00401754902228079
"55-59","2","7.8",0.0129496402877698,0.00427986493981747
"55-59","2","7.9",0.00863309352517986,0.00348484628072845
"55-59","2","8",0.00863309352517986,0.00348484628072845
"55-59","2","8.1",0.0129496402877698,0.00429239223587816
"55-59","2","8.2",0.00431654676258993,0.00248628006682242
"55-59","2","8.3",0.0158273381294964,0.00468922126611524
"55-59","2","8.4",0.00863309352517986,0.00350022010791539
"55-59","2","8.5",0.0115107913669065,0.00404123876187923
"55-59","2","8.6",0.00431654676258993,0.00248987679171812
"55-59","2","8.7",0.0129496402877698,0.00429239223587815
"55-59","2","8.8",0.00719424460431655,0.00320940601791412
"55-59","2","8.9",0.00863309352517986,0.00350022010791539
"55-59","2","9",0.00431654676258993,0.00246095581022336
"55-59","2","9.1",0.00287769784172662,0.00203309200102188
"55-59","2","9.2",0.0129496402877698,0.00425469969515855
"55-59","2","9.3",0.00863309352517986,0.00349510301269349
"55-59","2","9.4",0.00431654676258993,0.00248267813125675
"55-59","2","9.5",0.00287769784172662,0.00203602431128033
"55-59","2","9.6",0.0100719424460432,0.00376384467790268
"55-59","2","9.7",0.0115107913669065,0.00401754902228079
"55-59","2","9.8",0.00431654676258993,0.00247907096230874
"55-59","2","9.9",0.00431654676258993,0.00248628006682242
"55-59","2","10",0.00287769784172662,0.00202721465602645
"55-59","2","10.1",0.00575539568345324,0.00285824813009929
"55-59","2","10.2",0.00863309352517986,0.00348997841466434
"55-59","2","10.3",0.00575539568345324,0.00286658507971376
"55-59","2","10.4",0.00575539568345324,0.00286241964013434
"55-59","2","10.5",0.0100719424460432,0.00375273278809442
"55-59","2","10.6",0.00431654676258993,0.00248267813125674
"55-59","2","10.7",0.00575539568345324,0.00285407052299086
"55-59","2","10.8",0.00431654676258993,0.00248267813125673
"55-59","2","10.9",0.00719424460431655,0.00319543387531852
"55-59","2","11",0.00143884892086331,0.00143976857899444
"55-59","2","11.1",0.00575539568345324,0.00286658507971376
"55-59","2","11.2",0.00431654676258993,0.00247545853710062
"55-59","2","11.3",0.00575539568345324,0.00286241964013434
"55-59","2","11.4",0.00575539568345324,0.00284988679199624
"55-59","2","11.5",0.00287769784172662,0.00202721465602644
"55-59","2","11.6",0.00431654676258993,0.00248628006682241
"55-59","2","11.7",0.00575539568345324,0.00286241964013434
"55-59","2","11.9",0.00143884892086331,0.00143561890819058
"55-59","2","12",0.00431654676258993,0.00248987679171812
"55-59","2","12.1",0.00431654676258993,0.00247184083258738
"55-59","2","12.2",0.00287769784172662,0.00203309200102188
"55-59","2","12.3",0.00143884892086331,0.00143353956827205
"55-59","2","12.4",0.00575539568345324,0.00286241964013434
"55-59","2","12.5",0.00287769784172662,0.00203602431128032
"55-59","2","12.6",0.00143884892086331,0.00143769524076106
"55-59","2","12.7",0.00287769784172662,0.00203015545540576
"55-59","2","12.8",0.00863309352517986,0.00348484628072846
"55-59","2","12.9",0.00143884892086331,0.00143976857899444
"55-59","2","13",0.00719424460431655,0.00319543387531852
"55-59","2","13.1",0.00575539568345324,0.00286241964013435
"55-59","2","13.2",0.00143884892086331,0.00143561890819058
"55-59","2","13.3",0.00143884892086331,0.00143353956827206
"55-59","2","13.4",0.00143884892086331,0.00143769524076106
"55-59","2","13.6",0.00287769784172662,0.00203602431128032
"55-59","2","13.7",0.00143884892086331,0.00143976857899444
"55-59","2","13.9",0.00143884892086331,0.00143561890819058
"55-59","2","14",0.00143884892086331,0.00143976857899444
"55-59","2","14.2",0.00143884892086331,0.00143976857899444
"55-59","2","14.3",0.00143884892086331,0.00143976857899444
"55-59","2","14.5",0.00143884892086331,0.00143145720790003
"55-59","2","14.6",0.00143884892086331,0.00143353956827206
"55-59","2","14.8",0.00143884892086331,0.00143976857899444
"55-59","2","14.9",0.00143884892086331,0.00143976857899444
"55-59","2","15",0.00287769784172662,0.00203015545540576
"55-59","2","15.1",0.00143884892086331,0.00143976857899444
"55-59","2","15.3",0.00287769784172662,0.00202721465602645
"55-59","2","15.6",0.00287769784172662,0.00203015545540577
"55-59","2","15.7",0.00143884892086331,0.00143561890819058
"55-59","2","15.8",0.00575539568345324,0.00286658507971376
"55-59","2","15.9",0.00143884892086331,0.00143976857899444
"55-59","2","16.4",0.00143884892086331,0.00143769524076106
"55-59","2","16.6",0.00143884892086331,0.00143561890819058
"55-59","2","16.9",0.00143884892086331,0.00143561890819058
"55-59","2","17",0.00143884892086331,0.00143769524076106
"55-59","2","17.5",0.00287769784172662,0.0020242695843447
"55-59","2","17.9",0.00143884892086331,0.00143769524076105
"55-59","2","18",0.00143884892086331,0.00143976857899444
"55-59","2","18.2",0.00143884892086331,0.00143976857899444
"55-59","2","19",0.00143884892086331,0.00143561890819058
"55-59","2","19.1",0.00143884892086331,0.00143561890819058
"55-59","2","20",0.00143884892086331,0.00143561890819058
"55-59","2","20.3",0.00143884892086331,0.00143769524076106
"55-59","2","22.3",0.00143884892086331,0.00143353956827205
"55-59","2","22.8",0.00143884892086331,0.00143769524076105
"60-64","1","1",0.0078003120124805,0.00347277154660284
"60-64","1","1.1",0.0015600624024961,0.00156099833087174
"60-64","1","1.6",0.0015600624024961,0.00156099833087174
"60-64","1","1.8",0.0015600624024961,0.00156099833087174
"60-64","1","1.9",0.0015600624024961,0.00155611925959125
"60-64","1","2.3",0.0031201248049922,0.00219701353373404
"60-64","1","2.4",0.0078003120124805,0.00346729298121899
"60-64","1","2.6",0.0015600624024961,0.00155856070447307
"60-64","1","2.7",0.0062402496099844,0.00310644300761348
"60-64","1","2.8",0.0031201248049922,0.00219008017880246
"60-64","1","2.9",0.0031201248049922,0.00219354959563193
"60-64","1","3",0.0015600624024961,0.00156099833087174
"60-64","1","3.1",0.0031201248049922,0.00220392507704721
"60-64","1","3.2",0.0046801872074883,0.00269051982159385
"60-64","1","3.3",0.0031201248049922,0.00220737273339848
"60-64","1","3.4",0.0046801872074883,0.00269051982159385
"60-64","1","3.6",0.0031201248049922,0.00220047201898229
"60-64","1","3.7",0.0046801872074883,0.00269051982159385
"60-64","1","3.8",0.0015600624024961,0.00155856070447307
"60-64","1","3.9",0.0062402496099844,0.00310154330644014
"60-64","1","4",0.0031201248049922,0.00219701353373403
"60-64","1","4.1",0.0031201248049922,0.00220392507704721
"60-64","1","4.2",0.0031201248049922,0.00220737273339846
"60-64","1","4.3",0.0062402496099844,0.00310154330644014
"60-64","1","4.4",0.0046801872074883,0.00269051982159385
"60-64","1","4.5",0.0046801872074883,0.0026989855181401
"60-64","1","4.6",0.0078003120124805,0.0034397692700516
"60-64","1","4.7",0.0031201248049922,0.00219701353373402
"60-64","1","4.8",0.0062402496099844,0.00310154330644013
"60-64","1","4.9",0.0015600624024961,0.00155856070447307
"60-64","1","5",0.0031201248049922,0.00220392507704722
"60-64","1","5.1",0.0078003120124805,0.00348370283024571
"60-64","1","5.2",0.0015600624024961,0.00156099833087174
"60-64","1","5.3",0.0046801872074883,0.00268627696859782
"60-64","1","5.4",0.0031201248049922,0.00219354959563191
"60-64","1","5.5",0.0046801872074883,0.00269475599428959
"60-64","1","5.6",0.0031201248049922,0.00220392507704722
"60-64","1","5.7",0.0078003120124805,0.00346729298121899
"60-64","1","5.8",0.0124804992199688,0.00438453494254127
"60-64","1","5.9",0.0109204368174727,0.00408875874019692
"60-64","1","6",0.0062402496099844,0.00309172060931603
"60-64","1","6.1",0.0046801872074883,0.00269051982159385
"60-64","1","6.2",0.0078003120124805,0.0034618057456083
"60-64","1","6.3",0.0062402496099844,0.00308186660490285
"60-64","1","6.4",0.0078003120124805,0.0034618057456083
"60-64","1","6.5",0.0046801872074883,0.00269051982159385
"60-64","1","6.6",0.0078003120124805,0.00347277154660284
"60-64","1","6.7",0.0031201248049922,0.0022004720189823
"60-64","1","6.8",0.0140405616224649,0.00459079912674196
"60-64","1","6.9",0.0078003120124805,0.0034618057456083
"60-64","1","7",0.0062402496099844,0.00311133499279292
"60-64","1","7.1",0.0109204368174727,0.00409526290630211
"60-64","1","7.2",0.0046801872074883,0.00269051982159385
"60-64","1","7.3",0.0046801872074883,0.00268627696859782
"60-64","1","7.4",0.0046801872074883,0.00268202740359766
"60-64","1","7.5",0.0078003120124805,0.00348915562948198
"60-64","1","7.6",0.0078003120124805,0.00346729298121899
"60-64","1","7.7",0.0062402496099844,0.00308679753923745
"60-64","1","7.8",0.0046801872074883,0.00268202740359766
"60-64","1","7.9",0.0062402496099844,0.00311133499279293
"60-64","1","8",0.0015600624024961,0.00155856070447307
"60-64","1","8.1",0.0109204368174727,0.00406918386497153
"60-64","1","8.2",0.0109204368174727,0.00408875874019692
"60-64","1","8.3",0.0109204368174727,0.0040757192694225
"60-64","1","8.4",0.0124804992199688,0.00438453494254127
"60-64","1","8.5",0.0093603744149766,0.0037797956835599
"60-64","1","8.6",0.0124804992199688,0.00438453494254128
"60-64","1","8.7",0.0171606864274571,0.00510716632847066
"60-64","1","8.8",0.0124804992199688,0.00439146686404663
"60-64","1","8.9",0.0046801872074883,0.00268627696859782
"60-64","1","9",0.0124804992199688,0.0043566969644157
"60-64","1","9.1",0.0078003120124805,0.00347277154660284
"60-64","1","9.2",0.0093603744149766,0.00377375535676564
"60-64","1","9.3",0.0109204368174727,0.00408875874019691
"60-64","1","9.4",0.0046801872074883,0.00267777109463795
"60-64","1","9.5",0.0078003120124805,0.0034618057456083
"60-64","1","9.6",0.0062402496099844,0.00310154330644013
"60-64","1","9.7",0.0078003120124805,0.00344529160282191
"60-64","1","9.8",0.0031201248049922,0.00220392507704722
"60-64","1","9.9",0.0093603744149766,0.00380985367083316
"60-64","1","10",0.0109204368174727,0.00408875874019692
"60-64","1","10.1",0.0046801872074883,0.00269051982159385
"60-64","1","10.2",0.0062402496099844,0.00310644300761347
"60-64","1","10.3",0.0078003120124805,0.00347824148272918
"60-64","1","10.4",0.0062402496099844,0.00311133499279291
"60-64","1","10.5",0.0093603744149766,0.00379184747094858
"60-64","1","10.6",0.0062402496099844,0.00310644300761347
"60-64","1","10.7",0.0078003120124805,0.00347277154660284
"60-64","1","10.8",0.0062402496099844,0.00312109596024086
"60-64","1","10.9",0.0046801872074883,0.00269051982159385
"60-64","1","11",0.0062402496099844,0.00311133499279291
"60-64","1","11.1",0.0046801872074883,0.00269475599428959
"60-64","1","11.2",0.0062402496099844,0.00310644300761348
"60-64","1","11.3",0.0031201248049922,0.00219701353373403
"60-64","1","11.4",0.0046801872074883,0.00269051982159385
"60-64","1","11.5",0.0062402496099844,0.00311133499279291
"60-64","1","11.6",0.0062402496099844,0.00310154330644014
"60-64","1","11.7",0.0109204368174727,0.00409526290630212
"60-64","1","11.8",0.0015600624024961,0.00156099833087174
"60-64","1","11.9",0.0109204368174727,0.00464675336200696
"60-64","1","12",0.0031201248049922,0.00220392507704721
"60-64","1","12.1",0.0046801872074883,0.00268202740359766
"60-64","1","12.2",0.0062402496099844,0.00309663585264663
"60-64","1","12.3",0.0140405616224649,0.00462051859887376
"60-64","1","12.4",0.0093603744149766,0.00379785902314446
"60-64","1","12.5",0.0062402496099844,0.00311133499279291
"60-64","1","12.6",0.0093603744149766,0.00380985367083316
"60-64","1","12.7",0.0046801872074883,0.00269051982159385
"60-64","1","12.8",0.0124804992199688,0.00437759204434484
"60-64","1","12.9",0.0124804992199688,0.00438453494254128
"60-64","1","13",0.0078003120124805,0.0034618057456083
"60-64","1","13.1",0.0093603744149766,0.00376164560521538
"60-64","1","13.2",0.0062402496099844,0.00310154330644012
"60-64","1","13.3",0.0093603744149766,0.00380386107480549
"60-64","1","13.4",0.0031201248049922,0.0022004720189823
"60-64","1","13.5",0.0015600624024961,0.00156099833087174
"60-64","1","13.6",0.0062402496099844,0.00311133499279292
"60-64","1","13.7",0.0093603744149766,0.00378582637295988
"60-64","1","13.8",0.0078003120124805,0.00347824148272918
"60-64","1","13.9",0.0046801872074883,0.0026989855181401
"60-64","1","14",0.0015600624024961,0.00155856070447307
"60-64","1","14.1",0.0015600624024961,0.00155856070447307
"60-64","1","14.2",0.0031201248049922,0.00219701353373404
"60-64","1","14.3",0.0093603744149766,0.00380386107480548
"60-64","1","14.4",0.0031201248049922,0.00220737273339849
"60-64","1","14.5",0.0093603744149766,0.00378582637295988
"60-64","1","14.6",0.0062402496099844,0.00310154330644014
"60-64","1","14.7",0.0046801872074883,0.0026989855181401
"60-64","1","14.8",0.0062402496099844,0.00309172060931603
"60-64","1","14.9",0.0015600624024961,0.00155611925959125
"60-64","1","15.1",0.0093603744149766,0.00377375535676565
"60-64","1","15.2",0.0015600624024961,0.00155856070447307
"60-64","1","15.3",0.0062402496099844,0.00308679753923745
"60-64","1","15.4",0.0062402496099844,0.00309663585264664
"60-64","1","15.5",0.0062402496099844,0.00309663585264663
"60-64","1","15.6",0.0015600624024961,0.00155856070447307
"60-64","1","15.7",0.0031201248049922,0.00220392507704722
"60-64","1","15.9",0.0046801872074883,0.00270320842435434
"60-64","1","16",0.0078003120124805,0.00347277154660284
"60-64","1","16.1",0.0062402496099844,0.00309663585264663
"60-64","1","16.2",0.0093603744149766,0.00377979568355989
"60-64","1","16.3",0.0015600624024961,0.00156099833087174
"60-64","1","16.4",0.0015600624024961,0.00156099833087174
"60-64","1","16.6",0.0046801872074883,0.00269475599428959
"60-64","1","16.7",0.0046801872074883,0.00269051982159385
"60-64","1","16.8",0.0046801872074883,0.00269051982159385
"60-64","1","16.9",0.0015600624024961,0.00155856070447307
"60-64","1","17",0.0062402496099844,0.00310154330644014
"60-64","1","17.1",0.0078003120124805,0.0034618057456083
"60-64","1","17.2",0.0031201248049922,0.00219701353373403
"60-64","1","17.3",0.0031201248049922,0.0022004720189823
"60-64","1","17.4",0.0031201248049922,0.00219701353373402
"60-64","1","17.5",0.0031201248049922,0.00220737273339847
"60-64","1","17.6",0.0015600624024961,0.00155856070447307
"60-64","1","17.7",0.0031201248049922,0.00220047201898229
"60-64","1","17.8",0.0015600624024961,0.00155856070447307
"60-64","1","17.9",0.0046801872074883,0.00269051982159385
"60-64","1","18",0.0078003120124805,0.0034837028302457
"60-64","1","18.1",0.0046801872074883,0.00270320842435434
"60-64","1","18.3",0.0031201248049922,0.0022004720189823
"60-64","1","18.4",0.0015600624024961,0.00155856070447307
"60-64","1","18.7",0.0062402496099844,0.00309663585264665
"60-64","1","18.8",0.0031201248049922,0.0022004720189823
"60-64","1","18.9",0.0031201248049922,0.0022004720189823
"60-64","1","19",0.0031201248049922,0.00220737273339847
"60-64","1","19.1",0.0015600624024961,0.00155611925959125
"60-64","1","19.2",0.0031201248049922,0.00220737273339848
"60-64","1","19.3",0.0015600624024961,0.00155856070447307
"60-64","1","19.4",0.0015600624024961,0.00155856070447307
"60-64","1","19.5",0.0046801872074883,0.0026989855181401
"60-64","1","19.7",0.0046801872074883,0.00269051982159385
"60-64","1","19.8",0.0046801872074883,0.00269051982159385
"60-64","1","19.9",0.0015600624024961,0.00156099833087174
"60-64","1","20.1",0.0015600624024961,0.00156099833087174
"60-64","1","20.4",0.0015600624024961,0.00155367397822518
"60-64","1","20.9",0.0015600624024961,0.00155856070447307
"60-64","1","21",0.0015600624024961,0.00155367397822518
"60-64","1","21.3",0.0015600624024961,0.00155611925959125
"60-64","2","1.2",0.00127388535031847,0.00127162490457271
"60-64","2","1.4",0.00127388535031847,0.00127487661248671
"60-64","2","1.7",0.00254777070063694,0.00179157781067272
"60-64","2","1.8",0.00127388535031847,0.00127487661248671
"60-64","2","1.9",0.00254777070063694,0.0017984972863763
"60-64","2","2",0.00127388535031847,0.00127162490457271
"60-64","2","2.1",0.00254777070063694,0.00180309551809519
"60-64","2","2.2",0.00382165605095541,0.00220569909376235
"60-64","2","2.4",0.00382165605095541,0.00220288169757707
"60-64","2","2.5",0.00509554140127389,0.00253735961870542
"60-64","2","2.6",0.00254777070063694,0.00180079786990071
"60-64","2","2.7",0.00509554140127389,0.00253409409382621
"60-64","2","2.8",0.00254777070063694,0.00178926537231313
"60-64","2","2.9",0.00636942675159236,0.00282245801298184
"60-64","2","3",0.00382165605095541,0.00219440780562956
"60-64","2","3.1",0.0089171974522293,0.00334880114902664
"60-64","2","3.2",0.00509554140127389,0.00254713107425845
